DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a55_b0.9,5,97,0.006509715552628041,99.92,1.5143253326416015,73.1375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,1,96,0.004247666719555855,99.94,1.4475558230876922,73.825
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,2,96,0.005217790083587168,99.92,1.4905960741043092,73.475
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,3,97,0.0051933719985187065,99.94,1.492636950969696,73.15
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,4,96,0.004385523736476897,99.96,1.4621999230384826,73.35000000000002
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,5,95,0.005373234800994396,99.9,1.4995910062789917,73.6125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.8,1,95,0.005525112269818783,100.0,1.3976769800186155,74.75
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.8,2,94,0.004835269214957952,99.96,1.4968853306770324,73.6
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.8,3,93,0.0062516820587217815,99.94,1.4757851572036744,73.5625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.8,4,94,0.007023659843206406,99.9,1.421748450279236,73.7
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a40_b0.8,5,92,0.007522347060590981,99.86,1.489409574508667,73.075
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.9,1,96,0.004707109765708446,99.94,1.4232733163833615,74.075
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.9,2,95,0.005909580546990037,99.88,1.5243754024505616,72.8125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.9,3,96,0.0059504754785448324,99.92,1.4220616898536682,74.42500000000003
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.9,4,98,0.004565574122220278,99.94,1.4536051888465882,73.46249999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a70_b0.9,5,97,0.005178358508646488,99.96,1.486092936038971,73.46249999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a60_b0.9,1,96,0.008548698668181896,99.8,1.3179074306488037,74.52499999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a60_b0.9,2,95,0.007297745431214571,99.88,1.4398052253723144,73.5625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a60_b0.9,3,100,0.0044024949453771115,99.96,1.4752972202301025,73.875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a60_b0.9,4,95,0.005603969537466764,99.92,1.391512212753296,72.7
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a60_b0.9,5,94,0.007839537696540355,99.8,1.491623860836029,73.2
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a45_b0.9,1,95,0.004051960510760546,99.96,1.440030126094818,74.2875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a45_b0.9,2,98,0.004147446031495929,99.94,1.591590962409973,72.8375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a45_b0.9,3,96,0.004128669118136167,99.96,1.4012566375732425,74.1625
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a45_b0.9,4,98,0.0042291058443486695,99.96,1.496283907175064,73.6125
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a45_b0.9,5,95,0.006815652656555176,99.96,1.4708176951408387,72.91250000000002
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a50_b0.8,1,89,0.0059106617605313655,99.94,1.4334604992866515,73.98750000000003
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a50_b0.8,2,91,0.00841961963698268,99.78,1.5670081577301025,72.025
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a50_b0.8,3,91,0.00705165700018406,99.82,1.4772753872871398,74.46249999999998
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a50_b0.8,4,92,0.0045435815282166,100.0,1.4441748948097228,73.375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a50_b0.8,5,95,0.009077170364558695,99.86,1.4714051594734192,73.3
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.9,1,94,0.007365844362229106,99.78,1.5383864073753355,73.3875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.9,2,97,0.006297925847023726,99.84,1.6343609104156491,72.725
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.9,3,96,0.004609999688714742,99.94,1.5018639698028564,73.8
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nf_a15_b0.9,4,96,0.005711212104558945,99.86,1.5240197110176086,74.05
