executions,workers,batch_size,print_freq,gpu_id,exps_inputs,exps_types,exps_configs,exp_input,exp_type,exp_config,base_seed,number_of_first_partition_examples_per_class,number_of_second_partition_examples_per_class,number_of_model_classes,partition,experiment_path,executions_best_results_file_path,executions_raw_results_file_path,dataset_full,dataset,model_name,optim,data_type,execution,best_model_file_path,execution_seed
1,4,64,1,0,['tune'],['cnn_train'],['data~cifar10+model~resnet50+optim~rmsprop_l0.0001_e100_w0_m0_cf_a0.99'],tune,cnn_train,data~cifar10+model~resnet50+optim~rmsprop_l0.0001_e100_w0_m0_cf_a0.99,1000000,1000000,0,10,1,expers/tune/cnn_train/data~cifar10+model~resnet50+optim~rmsprop_l0.0001_e100_w0_m0_cf_a0.99,expers/tune/cnn_train/data~cifar10+model~resnet50+optim~rmsprop_l0.0001_e100_w0_m0_cf_a0.99/results_best.csv,expers/tune/cnn_train/data~cifar10+model~resnet50+optim~rmsprop_l0.0001_e100_w0_m0_cf_a0.99/results_raw.csv,cifar10,cifar10,resnet50,rmsprop_l0.0001_e100_w0_m0_cf_a0.99,image,1,expers/tune/cnn_train/data~cifar10+model~resnet50+optim~rmsprop_l0.0001_e100_w0_m0_cf_a0.99/model1.pth,1000001
