DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
agnews,rcnn,adagrad_l0.005_e20_w0.0001_d0_a0,1,18,0.2475484590990751,92.1075,0.2888594975487046,89.82894736842105
