DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
agnews,rcnn,adam_l0.0005_e5_w0.0001_af_bf0.9_bs0.99,1,4,0.286341148535439,90.73916666666668,0.3381176897355717,88.1578947368421
