DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
cifar10,resnet50,cos_l0.01_e100_w0.0001_m0.9_nf,1,100,0.0037875650189165026,99.926,0.38372225838601587,92.52
