DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
cifar10,resnet50,adagrad_l0.1_e100_w0_d0_a0.1,1,90,0.015562620179755612,99.468,0.4255816998124123,92.39
