DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
cifar10,resnet34,rmsprop_l0.01_e100_w0_m0.9_cf_a0.99,4,69,0.289421437510252,94.068,0.4100661742955447,90.61
cifar10,resnet34,rmsprop_l0.01_e100_w0_m0.9_cf_a0.99,5,98,0.10540892262488603,96.68,0.4772222806721926,90.33
cifar10,resnet34,taso_l0.1_e100_w0_m0_nf_a25_b0.7,1,88,0.0019517112306528727,99.962,0.4056887193143368,92.88
cifar10,resnet34,taso_l0.1_e100_w0_m0_nf_a25_b0.7,2,77,0.0023284792233118786,99.954,0.39717918458729984,92.88
cifar10,resnet34,sgd_l0.1_e100_w0.0001_m0.9_nf,1,88,0.1482562240111828,94.78200000000001,0.30986185685396195,90.93
cifar10,resnet34,sgd_l0.1_e100_w0.0001_m0.9_nf,2,98,0.14087131049871446,95.152,0.2586117852212396,91.86
cifar10,resnet34,sgd_l0.1_e100_w0.0001_m0.9_nf,3,64,0.1538724032855034,94.678,0.2923958207368851,90.84
cifar10,resnet34,sgd_l0.1_e100_w0.0001_m0_nf,1,93,0.02775258902602829,99.014,0.3849806408405304,92.05
cifar10,resnet34,sgd_l0.1_e100_w0.0001_m0_nf,2,94,0.027427618196457625,99.066,0.3496970635890961,92.46
cifar10,resnet34,sgd_l0.1_e100_w0.0001_m0_nf,3,84,0.035672331409752366,98.742,0.3405459467053413,92.22
cifar10,resnet34,rmsprop_l0.01_e100_w0.0001_m0.9_cf_a0.99,1,69,1.5681383322143554,43.32,2.213885963439941,32.99999999999999
cifar10,resnet34,rmsprop_l0.01_e100_w0.0001_m0.9_cf_a0.99,2,47,1.548207667236328,44.402,2.5860056098937987,36.87000000000001
cifar10,resnet34,rmsprop_l0.01_e100_w0.0001_m0.9_cf_a0.99,3,84,1.7280554109573365,35.854,2.3917350399017328,32.26
cifar10,resnet34,rmsprop_l0.01_e100_w0.0001_m0.9_cf_a0.99,4,97,1.8506356785202027,30.618,1.9417144199371341,27.380000000000006
cifar10,resnet34,rmsprop_l0.01_e100_w0.0001_m0.9_cf_a0.99,5,77,1.786539591293335,33.128,3.002382259750366,30.079999999999995
cifar10,resnet34,taso_l0.1_e100_w0.0001_m0_nf_a25_b0.7,1,91,0.001474408118869178,99.972,0.340162817043066,93.6
cifar10,resnet34,taso_l0.1_e100_w0.0001_m0_nf_a25_b0.7,2,95,0.0017257610064418984,99.97,0.33443726792931555,93.74
cifar10,resnet34,rmsprop_l0.01_e100_w0_m0_ct_a0.99,1,91,0.05309400745844469,98.84200000000001,0.4376086884319782,92.93
cifar10,resnet34,rmsprop_l0.01_e100_w0_m0_ct_a0.99,2,96,0.03395157264770434,98.92399999999999,0.6098006622582675,92.04
cifar10,resnet34,rmsprop_l0.01_e100_w0_m0.9_ct_a0.99,1,96,0.08666308418601751,97.176,0.4534584293842316,90.29
cifar10,resnet34,rmsprop_l0.01_e100_w0_m0.9_ct_a0.99,2,94,0.1022109950619936,96.728,0.4696517858030274,90.24
cifar10,resnet34,adagrad_l0.01_e100_w0_d0_a0,1,98,0.008505863699391485,99.726,0.5064533864565194,90.81
cifar10,resnet34,adagrad_l0.01_e100_w0_d0_a0,2,98,0.010677274461509659,99.654,0.5540943524956703,90.26
cifar10,resnet34,adagrad_l0.01_e100_w0_d0_a0,3,92,0.012586062960270792,99.57799999999999,0.5582756625294686,90.21
cifar10,resnet34,adagrad_l0.01_e100_w0_d0_a0,4,100,0.009960326983584093,99.712,0.5454144772734493,90.4
cifar10,resnet34,adagrad_l0.01_e100_w0_d0_a0,5,96,0.013309797260500493,99.554,0.5388315629482271,90.37
