DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
cifar10,resnet34,adam_l0.001_e100_w0.0001_af_bf0.9_bs0.99,1,79,0.14870081025898457,94.768,0.2992125238895416,90.97
cifar10,resnet34,adam_l0.001_e100_w0.0001_af_bf0.9_bs0.99,2,90,0.1501356448340416,94.774,0.3036440126657486,91.08000000000001
cifar10,resnet34,adam_l0.001_e100_w0.0001_af_bf0.9_bs0.99,3,98,0.14320513606071472,95.04,0.3114462836772203,90.92
