DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,adagrad_l0.01_e100_w0.0001_d0_a0.1,1,86,0.9275207670211792,65.7,1.1741622023582459,58.6125
