DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
agnews,rcnn,htd_l0.5_e20_w0_m0.9_nf_l-6_u3,1,13,19.748791275461144,40.28,21.185885714379907,40.13157894736842
