DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,adam_l0.001_e100_w0_at_bf0.9_bs0.99,1,88,0.0648607204914093,97.8,1.7447067241668701,70.33749999999999
