DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
cifar10,resnet34,taso_l0.1_e100_w0_m0.9_nt_a25_b0.7,1,97,0.0006434113203760353,99.98599999999999,0.39990987162590025,93.82000000000001
