DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
agnews,rcnn,adam_l0.001_e10_w0.0001_af_bf0.9_bs0.99,1,10,0.24601543538668572,92.4125,0.3021527235490037,89.26315789473685
