DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a40_b0.9,1,95,0.005704974322393536,99.9,1.4846175403594968,73.2125
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a40_b0.9,2,95,0.00921002613529563,99.84,1.4839545216560364,72.475
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a40_b0.9,3,98,0.00564871374219656,99.84,1.5691959342956543,73.15
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a40_b0.9,4,97,0.006792767780274153,99.84,1.602630733966827,72.725
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a40_b0.9,5,95,0.0063511022180318824,99.92,1.5202169981002809,72.775
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,1,96,0.004247666719555855,99.94,1.4475558230876922,73.825
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,2,96,0.005217790083587168,99.92,1.4905960741043092,73.475
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,3,97,0.0051933719985187065,99.94,1.492636950969696,73.15
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,4,96,0.004385523736476897,99.96,1.4621999230384826,73.35000000000002
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nf_a30_b0.8,5,95,0.005373234800994396,99.9,1.4995910062789917,73.6125
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a30_b0.9,1,96,0.002747872422635555,99.98,1.4836520609855652,74.5375
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a30_b0.9,2,96,0.004686126888915896,99.92,1.6282971682548524,72.825
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a30_b0.9,3,94,0.00587436213940382,99.92,1.3889313151836395,74.5375
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a30_b0.9,4,95,0.004211546674370766,99.98,1.523929530143738,73.08749999999998
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a30_b0.9,5,96,0.005542594530433417,99.9,1.6064369015693665,72.7375
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a20_b0.8,1,97,0.005749938520044088,99.88,1.583606897354126,73.6125
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a20_b0.8,2,92,0.004649766297638415,99.96,1.532757451057434,73.4875
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a20_b0.8,3,98,0.003374682350456715,99.92,1.5857010927200317,73.4
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a20_b0.8,4,92,0.0035616239219903945,99.94,1.5613952088356018,73.3
stl10,resnet34,sigk_l0.1_e100_w0.0001_m0.9_nt_a20_b0.8,5,82,0.013677056127786635,99.68,1.6043875212669372,72.4625
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a50_b0.7,1,97,0.010800027028471229,99.82,1.4920709953308104,73.2
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a50_b0.7,2,74,0.01582581278383732,99.6,1.4908490433692931,72.5875
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a50_b0.7,3,87,0.0076385309368371965,99.88,1.5424730639457702,72.55
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a50_b0.7,4,76,0.009154525305330754,99.86,1.495684286594391,72.9375
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nt_a50_b0.7,5,96,0.007189663988351822,99.94,1.6356362938880917,71.50000000000001
