DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,1,95,0.006228668142110109,99.94,1.4152346448898316,74.1
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,2,95,0.0055437015444040295,99.88,1.523039129257202,72.3375
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,3,95,0.006064676136523485,99.94,1.3824217185974121,74.2875
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,4,84,0.008225483879446983,99.86,1.4122534098625183,73.6
stl10,resnet34,sigx_l0.1_e100_w0.0001_m0.9_nt_a60_b0.8,5,96,0.0074941424712538715,99.96000000000001,1.4485659604072572,72.6375
