DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
agnews,rcnn,cos_l1_e20_w0_m0.9_nt,1,20,1.2730092759454297,37.03666666666666,1.1225888766924943,60.01315789473685
