DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
yelprf,textrnn,taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l4,1,20,0.7873501983379448,64.51184615384615,0.79995985924227,63.86000000000001
agnews,textrnn,taso_l0.1_e20_w0.0001_m0.9_nf_a25_b0.7_l4,1,18,0.14824957840086245,94.69333333333331,0.2275615017353447,92.68421052631581
cifar100,resnet50,taso_l0.1_e100_w0.0001_m0.9_nf_a25_b0.7,1,95,0.007292810229510068,99.926,1.0741566339969637,76.88000000000002
yelprf,rcnn,taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l2,1,20,0.816149902372844,64.08323076923078,0.8082930985378192,63.59200000000001
cifar10,efficientnetb0,taso_l0.1_e100_w0.0001_m0.9_nf_a25_b0.7,1,96,0.05754386351287365,97.99,0.2827650197863579,92.51
agnews,textrnn,adam_l0.001_e20_w0.0001_af_bf0.9_bs0.99_l4,1,13,0.17294165141449652,93.955,0.370323026462683,87.75
agnews,rcnn,taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l2,1,20,0.16255796576817386,94.605,0.2414567381080835,92.52631578947368
yelprf,s2satt,adam_l0.001_e20_w0.0001_af_bf0.9_bs0.99_l4,1,12,0.7861092611290058,64.99892307692308,0.7948874364375051,63.571999999999996
cifar10,resnet50,taso_l0.05_e100_w0.0001_m0.9_nf_a25_b0.7,1,96,0.002060472282450646,99.956,0.22126057607829566,95.09
agnews,textrnn,taso_l0.05_e20_w0_m0.9_nf_a25_b0.7_l4,1,17,0.12882558882802714,95.5625,0.26879514026810325,92.27631578947368
cifar100,resnet50,taso_l0.05_e100_w0.0001_m0.9_nf_a25_b0.7,1,94,0.0038369995743036274,99.96,1.1227651998519896,77.51
yelprf,s2satt,adam_l0.001_e20_w0.0001_af_bf0.9_bs0.99_l2,1,8,0.8037830438791526,64.26430769230768,0.8020395979031449,63.576
yelprf,s2satt,taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l2,1,20,0.7697071231257929,65.62676923076923,0.7773632647741353,64.66000000000001
yelprf,rcnn,adam_l0.001_e20_w0.0001_af_bf0.9_bs0.99_l2,1,20,0.8600857781947335,62.399384615384605,0.8452105272825735,61.792
