DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
agnews,rcnn,adam_l0.00001_e20_w0.0001_af_bf0.9_bs0.99,1,20,0.3709830644165089,88.0075,0.3550503138482867,87.67105263157896
cifar10,resnet50,rmsprop_l0.0005_e100_w0.0001_m0_cf_a0.99,1,93,0.10374843295395374,96.37,0.31446715376377105,91.33
agnews,rcnn,adagrad_l0.01_e20_w0_d0_a0,1,15,0.20592167832929814,93.615,0.28525169713274523,90.63157894736842
agnews,rcnn,rmsprop_l0.0005_e20_w0_m0_ct_a0.99,1,18,0.11765227857377028,96.87416666666668,0.3313719868170605,90.85526315789473
agnews,rcnn,rmsprop_l0.001_e20_w0_m0_ct_a0.99,1,10,0.1790063144573423,94.94166666666666,0.280391247268916,91.2894736842105
cifar10,resnet50,rmsprop_l0.001_e100_w0.0001_m0_cf_a0.99,1,83,0.1809557745528221,93.66,0.32644105908870696,90.12
agnews,rcnn,rmsprop_l0.005_e20_w0.0001_m0_ct_a0.99,1,19,0.4603726342445078,84.06,0.4979879398776113,83.0
agnews,rcnn,adagrad_l0.05_e20_w0.0001_d0_a0,1,14,0.2355447837945371,92.4425,0.30994882809637725,89.25
agnews,rcnn,sgd_l0.1_e20_w0.0001_m0.9_nf,1,2,2.9378922591424783,66.53666666666666,1.8940778498720148,65.22368421052633
agnews,rcnn,taso_l0.5_e20_w0.0001_m0.9_nt_a25_b0.7,1,20,0.7722193909269194,68.92166666666665,0.7473761372599643,65.61842105263158
agnews,rcnn,rmsprop_l0.01_e20_w0.0001_m0_ct_a0.99,1,6,0.5433451717459116,81.06,0.6237263570193433,75.67105263157895
cifar10,resnet50,adam_l0.001_e100_w0_af_bf0.9_bs0.99,1,99,0.0233727869656682,99.24,0.4635013350963593,92.36
agnews,rcnn,adam_l0.00001_e20_w0.0001_at_bf0.9_bs0.99,1,20,0.4195195625889095,86.41666666666666,0.372811333846294,87.38157894736842
agnews,rcnn,sgd_l0.01_e20_w0_m0.9_nf,1,14,0.3148696232412448,89.58666666666667,0.2952722341778111,89.94736842105263
agnews,rcnn,rmsprop_l0.001_e20_w0.0001_m0_ct_a0.99,1,19,0.21312878620357384,93.4825,0.2903563119347779,90.40789473684212
agnews,rcnn,adam_l0.0001_e20_w0_at_bf0.9_bs0.99,1,20,0.22078874899376547,92.99333333333333,0.2854547751881599,90.72368421052632
agnews,rcnn,adam_l0.001_e20_w0.0001_af_bf0.9_bs0.99,1,19,0.21464098059363748,93.43333333333334,0.2859686863112128,90.80263157894736
agnews,rcnn,taso_l0.1_e20_w0_m0.9_nf_a25_b0.7,1,20,0.5065820836514031,82.71083333333334,0.3621704686042525,87.8421052631579
cifar10,resnet50,rmsprop_l0.01_e100_w0_m0_cf_a0.99,1,85,0.059763084901720276,98.044,0.4571642490237952,91.4
agnews,rcnn,rmsprop_l0.005_e20_w0.0001_m0_cf_a0.99,1,4,0.4625311066993497,83.85666666666667,0.4881394372604426,82.9342105263158
agnews,rcnn,adam_l0.00005_e20_w0.0001_at_bf0.9_bs0.99,1,20,0.27999422784971434,91.02083333333331,0.2992549099047693,89.35526315789473
agnews,rcnn,sgd_l0.05_e20_w0.0001_m0.9_nt,1,20,0.2532978054811824,91.985,0.4403389158904274,84.65789473684211
agnews,rcnn,adagrad_l0.1_e20_w0.0001_d0_a0.1,1,20,0.211893147556896,93.28666666666666,0.2835963317958692,90.89473684210527
cifar10,resnet50,rmsprop_l0.01_e100_w0.0001_m0_cf_a0.99,1,47,0.8209224014854432,70.922,1.0488649419784546,64.62
agnews,rcnn,adam_l0.00001_e20_w0_at_bf0.9_bs0.99,1,20,0.39375481618930136,87.42916666666667,0.35748042283797465,88.07894736842104
agnews,rcnn,rmsprop_l0.001_e20_w0_m0_cf_a0.99,1,10,0.17831115181069407,94.92416666666666,0.2721679975183213,91.31578947368419
agnews,rcnn,adam_l0.0005_e20_w0_at_bf0.9_bs0.99,1,18,0.14014316647238453,95.82333333333334,0.2850082641065659,91.59210526315788
agnews,rcnn,rmsprop_l0.0001_e20_w0.0001_m0_ct_a0.99,1,14,0.2256090919453969,92.70166666666668,0.30919884275516285,88.89473684210527
agnews,rcnn,adam_l0.00005_e20_w0_at_bf0.9_bs0.99,1,20,0.2771199107678468,91.1325,0.2969563302759777,89.85526315789473
agnews,rcnn,sgd_l0.001_e20_w0_m0.9_nt,1,20,0.3629553657585586,87.6075,0.3106489675905518,89.15789473684212
agnews,rcnn,adagrad_l0.05_e20_w0.0001_d0_a0.1,1,18,0.24890030093170384,92.02333333333334,0.2863864279629993,89.94736842105263
cifar10,resnet50,adam_l0.0005_e100_w0_af_bf0.9_bs0.99,1,91,0.02388120670041535,99.164,0.4633290770769119,92.64
agnews,rcnn,taso_l0.5_e20_w0_m0.9_nt_a25_b0.7,1,16,2.2274560435653616,33.98083333333334,2.1084815312427523,43.131578947368425
cifar10,resnet50,rmsprop_l0.001_e100_w0_m0_cf_a0.99,1,83,0.02806873291373253,99.054,0.4405009216219187,92.58
agnews,rcnn,rmsprop_l0.01_e20_w0_m0_cf_a0.99,1,11,0.5219486394371621,82.11833333333334,0.6027091748988537,74.76315789473685
agnews,rcnn,adam_l0.0005_e20_w0.0001_at_bf0.9_bs0.99,1,16,0.19354392109156635,93.89916666666667,0.2823449206954344,90.65789473684212
agnews,rcnn,adam_l0.001_e20_w0_af_bf0.9_bs0.99,1,13,0.15513930173157034,95.79666666666668,0.2939534605071231,91.43421052631581
agnews,rcnn,adagrad_l0.5_e20_w0.0001_d0_a0.1,1,10,0.3570530563204411,88.33916666666669,0.31967654968728393,89.15789473684212
agnews,rcnn,sgd_l0.1_e20_w0.0001_m0.9_nt,1,10,2.313897032745731,69.68166666666666,2.7429030443669804,58.026315789473685
agnews,rcnn,adagrad_l0.01_e20_w0.0001_d0_a0.1,1,20,0.3536936688168401,88.31083333333332,0.2977824022618668,90.09210526315788
agnews,rcnn,sgd_l0.005_e20_w0.0001_m0.9_nt,1,18,0.3275473620424369,89.0425,0.28892882138557396,90.10526315789473
cifar10,resnet50,adagrad_l0.01_e100_w0.0001_d0_a0,1,100,0.0131794294969365,99.624,0.4092778303422034,91.59
agnews,rcnn,sgd_l0.1_e20_w0_m0.9_nt,1,18,2.1054291384116457,74.0375,1.5266673821130212,65.8815789473684
cifar10,resnet50,adagrad_l0.05_e100_w0.0001_d0_a0,1,100,0.044662419652491805,98.522,0.41085656889379024,90.85
agnews,rcnn,taso_l0.05_e20_w0_m0.9_nt_a25_b0.7,1,18,0.19449558665855526,93.95666666666666,0.27849886131458473,91.93421052631578
agnews,rcnn,adagrad_l0.01_e20_w0_d0_a0.1,1,17,0.3535389504050652,88.1625,0.30366342540862645,89.88157894736842
cifar10,resnet50,adam_l0.001_e100_w0.0001_af_bf0.9_bs0.99,1,99,0.16294969343185425,94.24600000000001,0.3185964364528656,90.51
agnews,rcnn,taso_l1_e20_w0.0001_m0.9_nf_a25_b0.7,1,20,0.9024681275481556,60.14916666666666,1.3931393014802147,38.31578947368421
cifar10,resnet50,sgd_l0.001_e100_w0.0001_m0.9_nf,1,97,0.2941730183410645,89.62799999999999,0.5266438423633576,84.54
agnews,rcnn,adam_l0.001_e20_w0.0001_at_bf0.9_bs0.99,1,18,0.18591697116089725,94.16666666666669,0.2808619377079176,91.0
agnews,rcnn,taso_l1_e20_w0_m0.9_nf_a25_b0.7,1,1,77.31108589646247,25.61833333333333,82.81288409281831,25.0
agnews,rcnn,adam_l0.0005_e20_w0_af_bf0.9_bs0.99,1,14,0.1442447770718228,95.82416666666668,0.2907888151704903,89.89473684210527
cifar10,resnet50,adagrad_l0.05_e100_w0_d0_a0,1,91,0.006661609843899496,99.784,0.5835352687835693,90.89
agnews,rcnn,rmsprop_l0.005_e20_w0_m0_ct_a0.99,1,18,0.44120413236809386,85.07249999999998,0.4247641660832249,86.02631578947368
agnews,rcnn,adam_l0.00001_e20_w0_af_bf0.9_bs0.99,1,20,0.3576876768719813,88.58833333333334,0.3521390740090529,88.2105263157895
agnews,rcnn,adam_l0.001_e20_w0_at_bf0.9_bs0.99,1,15,0.13989571835808326,95.90916666666666,0.31070991716919955,91.52631578947368
