DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nf_a40_b0.9,1,93,0.010804436106979847,99.74,1.4329898319244385,73.5625
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nf_a40_b0.9,2,97,0.006597993824630975,99.8,1.5420036759376525,72.8375
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nf_a40_b0.9,3,95,0.006446790931373835,99.88,1.5147997288703918,73.2125
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nf_a40_b0.9,4,95,0.007113460762798786,99.94,1.5331353015899658,72.22500000000001
stl10,resnet34,sigk_l0.05_e100_w0.0001_m0.9_nf_a40_b0.9,5,97,0.0075585714504122735,99.88,1.5542206945419312,72.1
