executions,workers,batch_size,print_freq,gpu_id,exps_inputs,exps_types,exps_configs,exp_input,exp_type,exp_config,base_seed,number_of_first_partition_examples_per_class,number_of_second_partition_examples_per_class,number_of_model_classes,partition,experiment_path,executions_best_results_file_path,executions_raw_results_file_path,dataset_full,dataset,model_name,optim,data_type,execution,best_model_file_path,execution_seed
1,4,64,1,0,['pretune'],['cnn_train'],['data~stl10+model~resnet34+optim~taso_l0.1_e100_w0_m0_nf_a25_b0.7'],pretune,cnn_train,data~stl10+model~resnet34+optim~taso_l0.1_e100_w0_m0_nf_a25_b0.7,1000000,1000000,0,10,1,expers/pretune/cnn_train/data~stl10+model~resnet34+optim~taso_l0.1_e100_w0_m0_nf_a25_b0.7,expers/pretune/cnn_train/data~stl10+model~resnet34+optim~taso_l0.1_e100_w0_m0_nf_a25_b0.7/results_best.csv,expers/pretune/cnn_train/data~stl10+model~resnet34+optim~taso_l0.1_e100_w0_m0_nf_a25_b0.7/results_raw.csv,stl10,stl10,resnet34,taso_l0.1_e100_w0_m0_nf_a25_b0.7,image,1,expers/pretune/cnn_train/data~stl10+model~resnet34+optim~taso_l0.1_e100_w0_m0_nf_a25_b0.7/model1.pth,1000001
