executions,workers,batch_size,print_freq,gpu_id,exps_inputs,exps_types,exps_configs,exp_input,exp_type,exp_config,base_seed,number_of_first_partition_examples_per_class,number_of_second_partition_examples_per_class,number_of_model_classes,partition,experiment_path,executions_best_results_file_path,executions_raw_results_file_path,dataset_full,dataset,model_name,optim,data_type,execution,best_model_file_path,execution_seed
1,4,32,1,0,['temp'],['cnn_train'],['data~yelprf+model~s2satt+optim~taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l4'],temp,cnn_train,data~yelprf+model~s2satt+optim~taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l4,1000000,1000000,0,5,1,expers/temp/cnn_train/data~yelprf+model~s2satt+optim~taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l4,expers/temp/cnn_train/data~yelprf+model~s2satt+optim~taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l4/results_best.csv,expers/temp/cnn_train/data~yelprf+model~s2satt+optim~taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l4/results_raw.csv,yelprf,yelprf,s2satt,taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l4,text,1,expers/temp/cnn_train/data~yelprf+model~s2satt+optim~taso_l0.05_e20_w0.0001_m0.9_nf_a25_b0.7_l4/model1.pth,1000001
