DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
cifar10,resnet50,htd_l0.5_e100_w0_m0.9_nf_l-6_u3,1,100,0.0013301649568563153,99.96199999999999,0.4447034241078076,93.37
