executions,workers,batch_size,print_freq,gpu_id,exps_inputs,exps_types,exps_configs,exp_input,exp_type,exp_config,base_seed,number_of_first_partition_examples_per_class,number_of_second_partition_examples_per_class,number_of_model_classes,partition,experiment_path,executions_best_results_file_path,executions_raw_results_file_path,dataset_full,dataset,model_name,optim,data_type,execution,best_model_file_path,execution_seed
1,4,64,1,0,['sigz'],['cnn_train'],['data~stl10+model~resnet34+optim~sigz_l0.1_e100_w0.0001_m0.9_nt_a65_b0.5'],sigz,cnn_train,data~stl10+model~resnet34+optim~sigz_l0.1_e100_w0.0001_m0.9_nt_a65_b0.5,1000000,1000000,0,10,1,expers/sigz/cnn_train/data~stl10+model~resnet34+optim~sigz_l0.1_e100_w0.0001_m0.9_nt_a65_b0.5,expers/sigz/cnn_train/data~stl10+model~resnet34+optim~sigz_l0.1_e100_w0.0001_m0.9_nt_a65_b0.5/results_best.csv,expers/sigz/cnn_train/data~stl10+model~resnet34+optim~sigz_l0.1_e100_w0.0001_m0.9_nt_a65_b0.5/results_raw.csv,stl10,stl10,resnet34,sigz_l0.1_e100_w0.0001_m0.9_nt_a65_b0.5,image,1,expers/sigz/cnn_train/data~stl10+model~resnet34+optim~sigz_l0.1_e100_w0.0001_m0.9_nt_a65_b0.5/model1.pth,1000001
