DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a25_b0.6,1,84,0.006743488795310259,99.94,1.539657286643982,72.96249999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a25_b0.8,1,97,0.004791056818515061,99.96,1.4874202885627748,73.4375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a65_b0.8,1,98,0.007620844584703445,99.9,1.4605961918830872,73.44999999999997
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a70_b0.6,1,96,0.010650824384391308,99.88,1.4260003786087037,72.95
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a5_b0.6,1,95,0.00392737348638475,99.94,1.6742255568504334,73.075
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a5_b0.8,1,86,0.010388638901710509,99.8,1.526097370147705,73.025
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a25_b0.7,1,95,0.0045424987412989145,99.92,1.4942685537338256,74.025
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a10_b0.8,1,95,0.0035308717712759967,100.0,1.5585895619392396,72.6
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a25_b0.6,1,95,0.006218172633647919,99.88,1.5976280617713927,72.95
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a75_b0.7,1,96,0.010115644907951356,99.9,1.4097837581634522,73.35000000000002
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a80_b0.8,1,86,0.010972737690806391,99.86,1.361549765586853,72.89999999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a10_b0.7,1,87,0.007348220105469226,99.88,1.5995109333992004,73.475
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a55_b0.5,1,96,0.028420898085832594,99.28,1.384725764989853,72.3875
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a45_b0.8,1,92,0.006649998740851879,99.92,1.4277376384735108,73.7125
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a55_b0.6,1,88,0.018042434793710708,99.72,1.4203149662017822,72.44999999999997
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a35_b0.8,1,96,0.00432304108813405,99.94,1.5137205185890197,73.2
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a70_b0.8,1,87,0.00768545383810997,99.92,1.4393394699096682,73.4375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a20_b0.6,1,82,0.006403567183017731,99.94,1.5420893774032594,73.15
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a15_b0.8,1,96,0.00367178006991744,99.94,1.466020251750946,73.725
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a45_b0.6,1,96,0.013070745423436165,99.78,1.4147602543830868,73.275
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a60_b0.7,1,72,0.016507087199762464,99.54,1.4450390119552612,73.025
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a60_b0.6,1,96,0.014945263659954069,99.74,1.4077523527145386,73.0
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a35_b0.6,1,76,0.006910449565201998,99.92,1.4870965156555176,73.1875
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a50_b0.5,1,77,0.018840459129214285,99.52,1.4161567521095275,72.5
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a70_b0.7,1,73,0.01680680815577507,99.66,1.4105281915664674,72.5125
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a70_b0.8,1,87,0.009716154371201992,99.84,1.4277500333786008,73.125
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a15_b0.5,1,96,0.006771835890412331,99.92,1.5878657865524293,72.1625
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a15_b0.7,1,92,0.004693452188372612,99.86,1.5441604356765748,73.88749999999997
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a25_b0.7,1,98,0.0036820902407169345,99.98,1.5926695737838743,73.6
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a30_b0.6,1,84,0.010083937591314316,99.78,1.4949844536781312,72.7375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a20_b0.7,1,89,0.004880632627755403,99.94,1.5938847141265868,72.825
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a45_b0.6,1,96,0.00789788399785757,99.9,1.514183446407318,72.6125
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a30_b0.7,1,96,0.005504926346242428,99.98,1.5319206156730651,73.08749999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a35_b0.5,1,73,0.012489015477895736,99.82,1.4820556893348693,72.91250000000002
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a75_b0.8,1,100,0.006305886900424957,99.94,1.4568791191577912,72.9375
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a35_b0.5,1,73,0.012614252376556395,99.82,1.4444771184921266,73.1625
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a75_b0.6,1,96,0.015995263296365737,99.78,1.3999247288703918,72.7625
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a15_b0.6,1,79,0.005971389369666577,99.92,1.614811952114105,73.35000000000002
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a5_b0.7,1,96,0.003971343882381915,99.92,1.5998393230438233,73.32499999999997
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a75_b0.5,1,98,0.021586129400134088,99.6,1.3817175126075745,72.6125
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a50_b0.8,1,95,0.00546635978743434,99.96,1.412596007823944,73.5875
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a55_b0.8,1,95,0.0062445922739803785,99.94,1.4825372869968414,73.6625
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a20_b0.7,1,95,0.0035088481057435274,100.0,1.5251247725486756,73.46249999999998
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a5_b0.5,1,92,0.0072670029703527685,99.88,1.6322601618766786,73.15
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a30_b0.8,1,89,0.006264319939911366,99.86,1.550785212993622,72.86250000000003
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nf_a35_b0.8,1,95,0.005941807357221842,99.84,1.447084255695343,73.32499999999997
stl10,resnet34,taso_l0.1_e100_w0.0001_m0.9_nt_a20_b0.8,1,96,0.0037635455694049603,99.92,1.557884994506836,73.2
