DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
yelprf,rcnn,taso_l0.05_e20_w0.0001_m0.9_nt_a25_b0.7,1,20,0.8178726828741726,63.92753846153847,0.8099846848173926,63.634
