executions,workers,batch_size,print_freq,gpu_id,exps_inputs,exps_types,exps_configs,exp_input,exp_type,exp_config,base_seed,number_of_first_partition_examples_per_class,number_of_second_partition_examples_per_class,number_of_model_classes,partition,experiment_path,executions_best_results_file_path,executions_raw_results_file_path,dataset_full,dataset,model_name,optim,data_type,execution,best_model_file_path,execution_seed
1,4,32,1,1,['tune'],['cnn_train'],['data~agnews+model~rcnn+optim~cos_l1_e20_w0.0001_m0.9_nf'],tune,cnn_train,data~agnews+model~rcnn+optim~cos_l1_e20_w0.0001_m0.9_nf,1000000,1000000,0,4,1,expers/tune/cnn_train/data~agnews+model~rcnn+optim~cos_l1_e20_w0.0001_m0.9_nf,expers/tune/cnn_train/data~agnews+model~rcnn+optim~cos_l1_e20_w0.0001_m0.9_nf/results_best.csv,expers/tune/cnn_train/data~agnews+model~rcnn+optim~cos_l1_e20_w0.0001_m0.9_nf/results_raw.csv,agnews,agnews,rcnn,cos_l1_e20_w0.0001_m0.9_nf,text,1,expers/tune/cnn_train/data~agnews+model~rcnn+optim~cos_l1_e20_w0.0001_m0.9_nf/model1.pth,1000001
