DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
cifar10,efficientnetb0,taso_l0.05_e100_w0.0001_m0.9_nf_a25_b0.7,1,100,0.042108878672420975,98.576,0.29555717567238027,92.09
