DATA,MODEL,OPTIM,EXECUTION,EPOCH,TRAIN LOSS,TRAIN ACC1,VALID LOSS,VALID ACC1
stl10,resnet34,sig_l0.1_e100_w0.0001_m0.9_nt_a5_b0.7,1,95,0.003773866657167673,99.96000000000001,1.585060402393341,74.01249999999999
